MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.001514 after 700 iterations
res_norm = 0.001246 after 800 iterations
res_norm = 0.001040 after 900 iterations
res_norm = 0.000878 after 1000 iterations
res_norm = 0.000750 after 1100 iterations
res_norm = 0.000645 after 1200 iterations
res_norm = 0.000560 after 1300 iterations
res_norm = 0.000489 after 1400 iterations
res_norm = 0.000430 after 1500 iterations
res_norm = 0.000380 after 1600 iterations
res_norm = 0.000337 after 1700 iterations
res_norm = 0.000301 after 1800 iterations
res_norm = 0.000270 after 1900 iterations
res_norm = 0.000243 after 2000 iterations
res_norm = 0.000219 after 2100 iterations
res_norm = 0.000198 after 2200 iterations
res_norm = 0.000180 after 2300 iterations
res_norm = 0.000164 after 2400 iterations
res_norm = 0.000150 after 2500 iterations
res_norm = 0.000137 after 2600 iterations
res_norm = 0.000126 after 2700 iterations
res_norm = 0.000116 after 2800 iterations
res_norm = 0.000106 after 2900 iterations
res_norm = 0.000098 after 3000 iterations
res_norm = 0.000091 after 3100 iterations
res_norm = 0.000084 after 3200 iterations
res_norm = 0.000078 after 3300 iterations
res_norm = 0.000072 after 3400 iterations
res_norm = 0.000066 after 3500 iterations
res_norm = 0.000062 after 3600 iterations
res_norm = 0.000057 after 3700 iterations
Problem solved in 3701 iterations
res_norm = 0.011613 after 100 iterations
res_norm = 0.006487 after 200 iterations
res_norm = 0.004337 after 300 iterations
res_norm = 0.003155 after 400 iterations
res_norm = 0.002412 after 500 iterations
res_norm = 0.001907 after 600 iterations
res_norm = 0.001545 after 700 iterations
res_norm = 0.001274 after 800 iterations
res_norm = 0.001067 after 900 iterations
res_norm = 0.000904 after 1000 iterations
res_norm = 0.000773 after 1100 iterations
res_norm = 0.000667 after 1200 iterations
res_norm = 0.000580 after 1300 iterations
res_norm = 0.000508 after 1400 iterations
res_norm = 0.000447 after 1500 iterations
res_norm = 0.000396 after 1600 iterations
res_norm = 0.000353 after 1700 iterations
res_norm = 0.000315 after 1800 iterations
res_norm = 0.000283 after 1900 iterations
res_norm = 0.000255 after 2000 iterations
res_norm = 0.000231 after 2100 iterations
res_norm = 0.000209 after 2200 iterations
res_norm = 0.000190 after 2300 iterations
res_norm = 0.000173 after 2400 iterations
res_norm = 0.000158 after 2500 iterations
res_norm = 0.000145 after 2600 iterations
res_norm = 0.000133 after 2700 iterations
res_norm = 0.000122 after 2800 iterations
res_norm = 0.000112 after 2900 iterations
res_norm = 0.000104 after 3000 iterations
res_norm = 0.000096 after 3100 iterations
res_norm = 0.000089 after 3200 iterations
res_norm = 0.000082 after 3300 iterations
res_norm = 0.000076 after 3400 iterations
res_norm = 0.000071 after 3500 iterations
res_norm = 0.000066 after 3600 iterations
res_norm = 0.000061 after 3700 iterations
Problem solved in 3775 iterations
res_norm = 0.011378 after 100 iterations
res_norm = 0.006354 after 200 iterations
res_norm = 0.004257 after 300 iterations
res_norm = 0.003100 after 400 iterations
res_norm = 0.002371 after 500 iterations
res_norm = 0.001874 after 600 iterations
res_norm = 0.001516 after 700 iterations
res_norm = 0.001249 after 800 iterations
res_norm = 0.001044 after 900 iterations
res_norm = 0.000884 after 1000 iterations
res_norm = 0.000756 after 1100 iterations
res_norm = 0.000652 after 1200 iterations
res_norm = 0.000566 after 1300 iterations
res_norm = 0.000495 after 1400 iterations
res_norm = 0.000436 after 1500 iterations
res_norm = 0.000386 after 1600 iterations
res_norm = 0.000344 after 1700 iterations
res_norm = 0.000307 after 1800 iterations
res_norm = 0.000275 after 1900 iterations
res_norm = 0.000248 after 2000 iterations
res_norm = 0.000224 after 2100 iterations
res_norm = 0.000203 after 2200 iterations
res_norm = 0.000185 after 2300 iterations
res_norm = 0.000168 after 2400 iterations
res_norm = 0.000154 after 2500 iterations
res_norm = 0.000141 after 2600 iterations
res_norm = 0.000129 after 2700 iterations
res_norm = 0.000119 after 2800 iterations
res_norm = 0.000109 after 2900 iterations
res_norm = 0.000100 after 3000 iterations
res_norm = 0.000093 after 3100 iterations
res_norm = 0.000086 after 3200 iterations
res_norm = 0.000079 after 3300 iterations
res_norm = 0.000073 after 3400 iterations
res_norm = 0.000068 after 3500 iterations
res_norm = 0.000063 after 3600 iterations
res_norm = 0.000059 after 3700 iterations
Problem solved in 3742 iterations
res_norm = 0.011616 after 100 iterations
res_norm = 0.006453 after 200 iterations
res_norm = 0.004306 after 300 iterations
res_norm = 0.003128 after 400 iterations
res_norm = 0.002388 after 500 iterations
res_norm = 0.001883 after 600 iterations
res_norm = 0.001521 after 700 iterations
res_norm = 0.001250 after 800 iterations
res_norm = 0.001042 after 900 iterations
res_norm = 0.000879 after 1000 iterations
res_norm = 0.000750 after 1100 iterations
res_norm = 0.000645 after 1200 iterations
res_norm = 0.000559 after 1300 iterations
res_norm = 0.000487 after 1400 iterations
res_norm = 0.000426 after 1500 iterations
res_norm = 0.000376 after 1600 iterations
res_norm = 0.000334 after 1700 iterations
res_norm = 0.000298 after 1800 iterations
res_norm = 0.000266 after 1900 iterations
res_norm = 0.000239 after 2000 iterations
res_norm = 0.000216 after 2100 iterations
res_norm = 0.000195 after 2200 iterations
res_norm = 0.000177 after 2300 iterations
res_norm = 0.000161 after 2400 iterations
res_norm = 0.000147 after 2500 iterations
res_norm = 0.000135 after 2600 iterations
res_norm = 0.000123 after 2700 iterations
res_norm = 0.000113 after 2800 iterations
res_norm = 0.000104 after 2900 iterations
res_norm = 0.000096 after 3000 iterations
res_norm = 0.000088 after 3100 iterations
res_norm = 0.000081 after 3200 iterations
res_norm = 0.000075 after 3300 iterations
res_norm = 0.000070 after 3400 iterations
res_norm = 0.000065 after 3500 iterations
res_norm = 0.000060 after 3600 iterations
Problem solved in 3655 iterations
res_norm = 0.011265 after 100 iterations
res_norm = 0.006191 after 200 iterations
res_norm = 0.004086 after 300 iterations
res_norm = 0.002933 after 400 iterations
res_norm = 0.002212 after 500 iterations
res_norm = 0.001722 after 600 iterations
res_norm = 0.001373 after 700 iterations
res_norm = 0.001114 after 800 iterations
res_norm = 0.000917 after 900 iterations
res_norm = 0.000764 after 1000 iterations
res_norm = 0.000642 after 1100 iterations
res_norm = 0.000545 after 1200 iterations
res_norm = 0.000466 after 1300 iterations
res_norm = 0.000401 after 1400 iterations
res_norm = 0.000348 after 1500 iterations
res_norm = 0.000303 after 1600 iterations
res_norm = 0.000265 after 1700 iterations
res_norm = 0.000232 after 1800 iterations
res_norm = 0.000205 after 1900 iterations
res_norm = 0.000182 after 2000 iterations
res_norm = 0.000162 after 2100 iterations
res_norm = 0.000145 after 2200 iterations
res_norm = 0.000130 after 2300 iterations
res_norm = 0.000117 after 2400 iterations
res_norm = 0.000105 after 2500 iterations
res_norm = 0.000095 after 2600 iterations
res_norm = 0.000086 after 2700 iterations
res_norm = 0.000078 after 2800 iterations
res_norm = 0.000071 after 2900 iterations
res_norm = 0.000065 after 3000 iterations
res_norm = 0.000059 after 3100 iterations
Problem solved in 3180 iterations
res_norm = 0.011412 after 100 iterations
res_norm = 0.006255 after 200 iterations
res_norm = 0.004127 after 300 iterations
res_norm = 0.002964 after 400 iterations
res_norm = 0.002236 after 500 iterations
res_norm = 0.001743 after 600 iterations
res_norm = 0.001391 after 700 iterations
res_norm = 0.001130 after 800 iterations
res_norm = 0.000930 after 900 iterations
res_norm = 0.000776 after 1000 iterations
res_norm = 0.000653 after 1100 iterations
res_norm = 0.000555 after 1200 iterations
res_norm = 0.000476 after 1300 iterations
res_norm = 0.000410 after 1400 iterations
res_norm = 0.000355 after 1500 iterations
res_norm = 0.000310 after 1600 iterations
res_norm = 0.000272 after 1700 iterations
res_norm = 0.000240 after 1800 iterations
res_norm = 0.000212 after 1900 iterations
res_norm = 0.000188 after 2000 iterations
res_norm = 0.000168 after 2100 iterations
res_norm = 0.000150 after 2200 iterations
res_norm = 0.000134 after 2300 iterations
res_norm = 0.000121 after 2400 iterations
res_norm = 0.000109 after 2500 iterations
res_norm = 0.000098 after 2600 iterations
res_norm = 0.000089 after 2700 iterations
res_norm = 0.000080 after 2800 iterations
res_norm = 0.000073 after 2900 iterations
res_norm = 0.000066 after 3000 iterations
res_norm = 0.000060 after 3100 iterations
Problem solved in 3189 iterations
res_norm = 0.011228 after 100 iterations
res_norm = 0.006238 after 200 iterations
res_norm = 0.004154 after 300 iterations
res_norm = 0.003005 after 400 iterations
res_norm = 0.002281 after 500 iterations
res_norm = 0.001788 after 600 iterations
res_norm = 0.001434 after 700 iterations
res_norm = 0.001170 after 800 iterations
res_norm = 0.000968 after 900 iterations
res_norm = 0.000811 after 1000 iterations
res_norm = 0.000686 after 1100 iterations
res_norm = 0.000585 after 1200 iterations
res_norm = 0.000502 after 1300 iterations
res_norm = 0.000435 after 1400 iterations
res_norm = 0.000378 after 1500 iterations
res_norm = 0.000331 after 1600 iterations
res_norm = 0.000291 after 1700 iterations
res_norm = 0.000257 after 1800 iterations
res_norm = 0.000228 after 1900 iterations
res_norm = 0.000203 after 2000 iterations
res_norm = 0.000181 after 2100 iterations
res_norm = 0.000162 after 2200 iterations
res_norm = 0.000146 after 2300 iterations
res_norm = 0.000131 after 2400 iterations
res_norm = 0.000119 after 2500 iterations
res_norm = 0.000107 after 2600 iterations
res_norm = 0.000097 after 2700 iterations
res_norm = 0.000088 after 2800 iterations
res_norm = 0.000080 after 2900 iterations
res_norm = 0.000073 after 3000 iterations
res_norm = 0.000067 after 3100 iterations
res_norm = 0.000061 after 3200 iterations
res_norm = 0.000056 after 3300 iterations
Problem solved in 3305 iterations
res_norm = 0.011175 after 100 iterations
res_norm = 0.006158 after 200 iterations
res_norm = 0.004079 after 300 iterations
res_norm = 0.002945 after 400 iterations
res_norm = 0.002236 after 500 iterations
res_norm = 0.001753 after 600 iterations
res_norm = 0.001408 after 700 iterations
res_norm = 0.001150 after 800 iterations
res_norm = 0.000953 after 900 iterations
res_norm = 0.000799 after 1000 iterations
res_norm = 0.000676 after 1100 iterations
res_norm = 0.000577 after 1200 iterations
res_norm = 0.000496 after 1300 iterations
res_norm = 0.000430 after 1400 iterations
res_norm = 0.000374 after 1500 iterations
res_norm = 0.000327 after 1600 iterations
res_norm = 0.000288 after 1700 iterations
res_norm = 0.000254 after 1800 iterations
res_norm = 0.000225 after 1900 iterations
res_norm = 0.000201 after 2000 iterations
res_norm = 0.000179 after 2100 iterations
res_norm = 0.000160 after 2200 iterations
res_norm = 0.000144 after 2300 iterations
res_norm = 0.000129 after 2400 iterations
res_norm = 0.000117 after 2500 iterations
res_norm = 0.000106 after 2600 iterations
res_norm = 0.000096 after 2700 iterations
res_norm = 0.000087 after 2800 iterations
res_norm = 0.000079 after 2900 iterations
res_norm = 0.000072 after 3000 iterations
res_norm = 0.000065 after 3100 iterations
res_norm = 0.000060 after 3200 iterations
Problem solved in 3289 iterations
res_norm = 0.011371 after 100 iterations
res_norm = 0.006253 after 200 iterations
res_norm = 0.004128 after 300 iterations
res_norm = 0.002967 after 400 iterations
res_norm = 0.002242 after 500 iterations
res_norm = 0.001750 after 600 iterations
res_norm = 0.001399 after 700 iterations
res_norm = 0.001138 after 800 iterations
res_norm = 0.000940 after 900 iterations
res_norm = 0.000785 after 1000 iterations
res_norm = 0.000662 after 1100 iterations
res_norm = 0.000563 after 1200 iterations
res_norm = 0.000482 after 1300 iterations
res_norm = 0.000416 after 1400 iterations
res_norm = 0.000361 after 1500 iterations
res_norm = 0.000315 after 1600 iterations
res_norm = 0.000276 after 1700 iterations
res_norm = 0.000243 after 1800 iterations
res_norm = 0.000215 after 1900 iterations
res_norm = 0.000191 after 2000 iterations
res_norm = 0.000170 after 2100 iterations
res_norm = 0.000152 after 2200 iterations
res_norm = 0.000136 after 2300 iterations
res_norm = 0.000122 after 2400 iterations
res_norm = 0.000110 after 2500 iterations
res_norm = 0.000099 after 2600 iterations
res_norm = 0.000090 after 2700 iterations
res_norm = 0.000081 after 2800 iterations
res_norm = 0.000073 after 2900 iterations
res_norm = 0.000067 after 3000 iterations
res_norm = 0.000061 after 3100 iterations
Problem solved in 3198 iterations
res_norm = 0.011315 after 100 iterations
res_norm = 0.006216 after 200 iterations
res_norm = 0.004112 after 300 iterations
res_norm = 0.002965 after 400 iterations
res_norm = 0.002248 after 500 iterations
res_norm = 0.001761 after 600 iterations
res_norm = 0.001412 after 700 iterations
res_norm = 0.001152 after 800 iterations
res_norm = 0.000953 after 900 iterations
res_norm = 0.000798 after 1000 iterations
res_norm = 0.000675 after 1100 iterations
res_norm = 0.000575 after 1200 iterations
res_norm = 0.000494 after 1300 iterations
res_norm = 0.000427 after 1400 iterations
res_norm = 0.000371 after 1500 iterations
res_norm = 0.000325 after 1600 iterations
res_norm = 0.000285 after 1700 iterations
res_norm = 0.000251 after 1800 iterations
res_norm = 0.000223 after 1900 iterations
res_norm = 0.000198 after 2000 iterations
res_norm = 0.000176 after 2100 iterations
res_norm = 0.000157 after 2200 iterations
res_norm = 0.000141 after 2300 iterations
res_norm = 0.000127 after 2400 iterations
res_norm = 0.000114 after 2500 iterations
res_norm = 0.000103 after 2600 iterations
res_norm = 0.000093 after 2700 iterations
res_norm = 0.000084 after 2800 iterations
res_norm = 0.000076 after 2900 iterations
res_norm = 0.000069 after 3000 iterations
res_norm = 0.000063 after 3100 iterations
res_norm = 0.000057 after 3200 iterations
Problem solved in 3236 iterations
res_norm = 0.011249 after 100 iterations
res_norm = 0.006155 after 200 iterations
res_norm = 0.004047 after 300 iterations
res_norm = 0.002898 after 400 iterations
res_norm = 0.002181 after 500 iterations
res_norm = 0.001698 after 600 iterations
res_norm = 0.001353 after 700 iterations
res_norm = 0.001099 after 800 iterations
res_norm = 0.000905 after 900 iterations
res_norm = 0.000755 after 1000 iterations
res_norm = 0.000636 after 1100 iterations
res_norm = 0.000540 after 1200 iterations
res_norm = 0.000462 after 1300 iterations
res_norm = 0.000399 after 1400 iterations
res_norm = 0.000346 after 1500 iterations
res_norm = 0.000302 after 1600 iterations
res_norm = 0.000265 after 1700 iterations
res_norm = 0.000233 after 1800 iterations
res_norm = 0.000206 after 1900 iterations
res_norm = 0.000182 after 2000 iterations
res_norm = 0.000163 after 2100 iterations
res_norm = 0.000145 after 2200 iterations
res_norm = 0.000130 after 2300 iterations
res_norm = 0.000117 after 2400 iterations
res_norm = 0.000105 after 2500 iterations
res_norm = 0.000095 after 2600 iterations
res_norm = 0.000086 after 2700 iterations
res_norm = 0.000078 after 2800 iterations
res_norm = 0.000071 after 2900 iterations
res_norm = 0.000064 after 3000 iterations
res_norm = 0.000058 after 3100 iterations
Problem solved in 3173 iterations
res_norm = 0.011292 after 100 iterations
res_norm = 0.006221 after 200 iterations
res_norm = 0.004103 after 300 iterations
res_norm = 0.002945 after 400 iterations
res_norm = 0.002222 after 500 iterations
res_norm = 0.001734 after 600 iterations
res_norm = 0.001386 after 700 iterations
res_norm = 0.001128 after 800 iterations
res_norm = 0.000932 after 900 iterations
res_norm = 0.000779 after 1000 iterations
res_norm = 0.000658 after 1100 iterations
res_norm = 0.000561 after 1200 iterations
res_norm = 0.000481 after 1300 iterations
res_norm = 0.000416 after 1400 iterations
res_norm = 0.000362 after 1500 iterations
res_norm = 0.000317 after 1600 iterations
res_norm = 0.000278 after 1700 iterations
res_norm = 0.000246 after 1800 iterations
res_norm = 0.000218 after 1900 iterations
res_norm = 0.000194 after 2000 iterations
res_norm = 0.000173 after 2100 iterations
res_norm = 0.000155 after 2200 iterations
res_norm = 0.000139 after 2300 iterations
res_norm = 0.000125 after 2400 iterations
res_norm = 0.000113 after 2500 iterations
res_norm = 0.000102 after 2600 iterations
res_norm = 0.000092 after 2700 iterations
res_norm = 0.000084 after 2800 iterations
res_norm = 0.000076 after 2900 iterations
res_norm = 0.000069 after 3000 iterations
res_norm = 0.000063 after 3100 iterations
res_norm = 0.000058 after 3200 iterations
Problem solved in 3248 iterations
res_norm = 0.011059 after 100 iterations
res_norm = 0.006087 after 200 iterations
res_norm = 0.004021 after 300 iterations
res_norm = 0.002888 after 400 iterations
res_norm = 0.002179 after 500 iterations
res_norm = 0.001700 after 600 iterations
res_norm = 0.001357 after 700 iterations
res_norm = 0.001104 after 800 iterations
res_norm = 0.000911 after 900 iterations
res_norm = 0.000761 after 1000 iterations
res_norm = 0.000642 after 1100 iterations
res_norm = 0.000547 after 1200 iterations
