MATLAB is selecting SOFTWARE OPENGL rendering.

                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022b Update 1 (9.13.0.2080170) 64-bit (glnxa64)
                             September 28, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
res_norm = 0.000900 after 300 iterations
res_norm = 0.000453 after 400 iterations
res_norm = 0.000245 after 500 iterations
res_norm = 0.000139 after 600 iterations
res_norm = 0.000081 after 700 iterations
res_norm = 0.000049 after 800 iterations
Problem solved in 892 iterations
res_norm = 0.007713 after 100 iterations
res_norm = 0.002002 after 200 iterations
res_norm = 0.000832 after 300 iterations
res_norm = 0.000410 after 400 iterations
res_norm = 0.000218 after 500 iterations
res_norm = 0.000121 after 600 iterations
res_norm = 0.000070 after 700 iterations
res_norm = 0.000041 after 800 iterations
Problem solved in 861 iterations
res_norm = 0.008756 after 100 iterations
res_norm = 0.002139 after 200 iterations
res_norm = 0.000877 after 300 iterations
res_norm = 0.000436 after 400 iterations
res_norm = 0.000235 after 500 iterations
res_norm = 0.000133 after 600 iterations
res_norm = 0.000078 after 700 iterations
res_norm = 0.000047 after 800 iterations
Problem solved in 885 iterations
res_norm = 0.008272 after 100 iterations
res_norm = 0.002051 after 200 iterations
res_norm = 0.000848 after 300 iterations
res_norm = 0.000422 after 400 iterations
res_norm = 0.000227 after 500 iterations
res_norm = 0.000128 after 600 iterations
res_norm = 0.000075 after 700 iterations
res_norm = 0.000045 after 800 iterations
Problem solved in 881 iterations
res_norm = 0.008800 after 100 iterations
res_norm = 0.002073 after 200 iterations
res_norm = 0.000833 after 300 iterations
res_norm = 0.000407 after 400 iterations
res_norm = 0.000216 after 500 iterations
res_norm = 0.000120 after 600 iterations
res_norm = 0.000069 after 700 iterations
res_norm = 0.000041 after 800 iterations
Problem solved in 856 iterations
res_norm = 0.005763 after 100 iterations
res_norm = 0.001209 after 200 iterations
res_norm = 0.000414 after 300 iterations
res_norm = 0.000164 after 400 iterations
res_norm = 0.000069 after 500 iterations
res_norm = 0.000031 after 600 iterations
Problem solved in 617 iterations
res_norm = 0.005664 after 100 iterations
res_norm = 0.001223 after 200 iterations
res_norm = 0.000421 after 300 iterations
res_norm = 0.000167 after 400 iterations
res_norm = 0.000071 after 500 iterations
res_norm = 0.000031 after 600 iterations
Problem solved in 619 iterations
res_norm = 0.005394 after 100 iterations
res_norm = 0.001276 after 200 iterations
res_norm = 0.000462 after 300 iterations
res_norm = 0.000191 after 400 iterations
res_norm = 0.000084 after 500 iterations
res_norm = 0.000038 after 600 iterations
Problem solved in 647 iterations
res_norm = 0.006022 after 100 iterations
res_norm = 0.001273 after 200 iterations
res_norm = 0.000449 after 300 iterations
res_norm = 0.000184 after 400 iterations
res_norm = 0.000081 after 500 iterations
res_norm = 0.000037 after 600 iterations
Problem solved in 642 iterations
res_norm = 0.005058 after 100 iterations
res_norm = 0.001235 after 200 iterations
res_norm = 0.000443 after 300 iterations
res_norm = 0.000181 after 400 iterations
res_norm = 0.000078 after 500 iterations
res_norm = 0.000035 after 600 iterations
Problem solved in 635 iterations
res_norm = 0.005541 after 100 iterations
res_norm = 0.001260 after 200 iterations
res_norm = 0.000449 after 300 iterations
res_norm = 0.000184 after 400 iterations
res_norm = 0.000081 after 500 iterations
res_norm = 0.000037 after 600 iterations
Problem solved in 640 iterations
res_norm = 0.005292 after 100 iterations
res_norm = 0.001176 after 200 iterations
res_norm = 0.000406 after 300 iterations
res_norm = 0.000161 after 400 iterations
res_norm = 0.000068 after 500 iterations
res_norm = 0.000030 after 600 iterations
Problem solved in 616 iterations
res_norm = 0.005984 after 100 iterations
res_norm = 0.001259 after 200 iterations
res_norm = 0.000436 after 300 iterations
res_norm = 0.000176 after 400 iterations
res_norm = 0.000076 after 500 iterations
res_norm = 0.000034 after 600 iterations
Problem solved in 632 iterations
res_norm = 0.005630 after 100 iterations
res_norm = 0.001202 after 200 iterations
res_norm = 0.000419 after 300 iterations
res_norm = 0.000170 after 400 iterations
res_norm = 0.000074 after 500 iterations
res_norm = 0.000033 after 600 iterations
Problem solved in 630 iterations
res_norm = 0.005894 after 100 iterations
res_norm = 0.001189 after 200 iterations
res_norm = 0.000401 after 300 iterations
res_norm = 0.000158 after 400 iterations
res_norm = 0.000067 after 500 iterations
res_norm = 0.000029 after 600 iterations
Problem solved in 612 iterations
res_norm = 0.003007 after 100 iterations
res_norm = 0.000464 after 200 iterations
res_norm = 0.000106 after 300 iterations
res_norm = 0.000027 after 400 iterations
Problem solved in 413 iterations
res_norm = 0.003015 after 100 iterations
res_norm = 0.000478 after 200 iterations
res_norm = 0.000111 after 300 iterations
res_norm = 0.000028 after 400 iterations
Problem solved in 416 iterations
res_norm = 0.002942 after 100 iterations
res_norm = 0.000513 after 200 iterations
res_norm = 0.000125 after 300 iterations
res_norm = 0.000034 after 400 iterations
Problem solved in 431 iterations
res_norm = 0.003183 after 100 iterations
res_norm = 0.000502 after 200 iterations
res_norm = 0.000121 after 300 iterations
res_norm = 0.000032 after 400 iterations
Problem solved in 428 iterations
res_norm = 0.002830 after 100 iterations
res_norm = 0.000504 after 200 iterations
res_norm = 0.000122 after 300 iterations
res_norm = 0.000032 after 400 iterations
Problem solved in 427 iterations
res_norm = 0.003007 after 100 iterations
res_norm = 0.000506 after 200 iterations
res_norm = 0.000123 after 300 iterations
res_norm = 0.000033 after 400 iterations
Problem solved in 429 iterations
res_norm = 0.002861 after 100 iterations
res_norm = 0.000464 after 200 iterations
res_norm = 0.000107 after 300 iterations
res_norm = 0.000027 after 400 iterations
Problem solved in 414 iterations
res_norm = 0.003183 after 100 iterations
res_norm = 0.000500 after 200 iterations
res_norm = 0.000118 after 300 iterations
res_norm = 0.000031 after 400 iterations
Problem solved in 424 iterations
res_norm = 0.002977 after 100 iterations
res_norm = 0.000474 after 200 iterations
res_norm = 0.000112 after 300 iterations
res_norm = 0.000030 after 400 iterations
Problem solved in 422 iterations
res_norm = 0.003036 after 100 iterations
res_norm = 0.000451 after 200 iterations
res_norm = 0.000101 after 300 iterations
res_norm = 0.000025 after 400 iterations
Problem solved in 409 iterations
res_norm = 0.000980 after 100 iterations
res_norm = 0.000070 after 200 iterations
Problem solved in 256 iterations
res_norm = 0.001024 after 100 iterations
res_norm = 0.000077 after 200 iterations
Problem solved in 260 iterations
res_norm = 0.001030 after 100 iterations
res_norm = 0.000084 after 200 iterations
Problem solved in 266 iterations
res_norm = 0.001066 after 100 iterations
res_norm = 0.000082 after 200 iterations
Problem solved in 264 iterations
res_norm = 0.001041 after 100 iterations
res_norm = 0.000087 after 200 iterations
Problem solved in 268 iterations
res_norm = 0.001065 after 100 iterations
res_norm = 0.000087 after 200 iterations
Problem solved in 267 iterations
res_norm = 0.000998 after 100 iterations
res_norm = 0.000076 after 200 iterations
Problem solved in 260 iterations
res_norm = 0.001075 after 100 iterations
res_norm = 0.000083 after 200 iterations
Problem solved in 265 iterations
res_norm = 0.001004 after 100 iterations
res_norm = 0.000078 after 200 iterations
Problem solved in 263 iterations
res_norm = 0.000976 after 100 iterations
res_norm = 0.000068 after 200 iterations
Problem solved in 254 iterations
res_norm = 0.000109 after 100 iterations
Problem solved in 144 iterations
res_norm = 0.000126 after 100 iterations
Problem solved in 148 iterations
res_norm = 0.000126 after 100 iterations
Problem solved in 149 iterations
res_norm = 0.000129 after 100 iterations
Problem solved in 149 iterations
res_norm = 0.000139 after 100 iterations
Problem solved in 152 iterations
res_norm = 0.000140 after 100 iterations
Problem solved in 152 iterations
res_norm = 0.000122 after 100 iterations
Problem solved in 148 iterations
res_norm = 0.000132 after 100 iterations
Problem solved in 150 iterations
res_norm = 0.000122 after 100 iterations
Problem solved in 148 iterations
res_norm = 0.000106 after 100 iterations
Problem solved in 143 iterations
Problem solved in 76 iterations
Problem solved in 79 iterations
Problem solved in 79 iterations
Problem solved in 80 iterations
Problem solved in 80 iterations
Problem solved in 80 iterations
Problem solved in 78 iterations
Problem solved in 80 iterations
Problem solved in 79 iterations
Problem solved in 75 iterations
res_norm = 0.007533 after 100 iterations
res_norm = 0.002314 after 200 iterations
res_norm = 0.001218 after 300 iterations
res_norm = 0.000745 after 400 iterations
res_norm = 0.000495 after 500 iterations
res_norm = 0.000349 after 600 iterations
res_norm = 0.000255 after 700 iterations
res_norm = 0.000188 after 800 iterations
res_norm = 0.000145 after 900 iterations
res_norm = 0.000114 after 1000 iterations
res_norm = 0.000092 after 1100 iterations
res_norm = 0.000075 after 1200 iterations
res_norm = 0.000063 after 1300 iterations
res_norm = 0.000053 after 1400 iterations
res_norm = 0.000045 after 1500 iterations
res_norm = 0.000038 after 1600 iterations
res_norm = 0.000033 after 1700 iterations
Problem solved in 1705 iterations
res_norm = 0.007340 after 100 iterations
res_norm = 0.002354 after 200 iterations
res_norm = 0.001246 after 300 iterations
res_norm = 0.000755 after 400 iterations
res_norm = 0.000499 after 500 iterations
res_norm = 0.000346 after 600 iterations
res_norm = 0.000247 after 700 iterations
res_norm = 0.000181 after 800 iterations
res_norm = 0.000135 after 900 iterations
res_norm = 0.000102 after 1000 iterations
res_norm = 0.000078 after 1100 iterations
res_norm = 0.000061 after 1200 iterations
res_norm = 0.000048 after 1300 iterations
res_norm = 0.000038 after 1400 iterations
Problem solved in 1470 iterations
res_norm = 0.006719 after 100 iterations
res_norm = 0.002405 after 200 iterations
res_norm = 0.001288 after 300 iterations
res_norm = 0.000789 after 400 iterations
res_norm = 0.000522 after 500 iterations
res_norm = 0.000364 after 600 iterations
res_norm = 0.000264 after 700 iterations
res_norm = 0.000196 after 800 iterations
res_norm = 0.000149 after 900 iterations
res_norm = 0.000116 after 1000 iterations
res_norm = 0.000092 after 1100 iterations
res_norm = 0.000074 after 1200 iterations
res_norm = 0.000060 after 1300 iterations
res_norm = 0.000049 after 1400 iterations
res_norm = 0.000041 after 1500 iterations
res_norm = 0.000035 after 1600 iterations
Problem solved in 1636 iterations
res_norm = 0.007820 after 100 iterations
res_norm = 0.002364 after 200 iterations
res_norm = 0.001258 after 300 iterations
res_norm = 0.000774 after 400 iterations
res_norm = 0.000510 after 500 iterations
res_norm = 0.000354 after 600 iterations
res_norm = 0.000254 after 700 iterations
res_norm = 0.000185 after 800 iterations
res_norm = 0.000138 after 900 iterations
res_norm = 0.000104 after 1000 iterations
res_norm = 0.000080 after 1100 iterations
res_norm = 0.000062 after 1200 iterations
res_norm = 0.000049 after 1300 iterations
res_norm = 0.000039 after 1400 iterations
Problem solved in 1459 iterations
res_norm = 0.006953 after 100 iterations
res_norm = 0.002402 after 200 iterations
res_norm = 0.001273 after 300 iterations
res_norm = 0.000774 after 400 iterations
res_norm = 0.000505 after 500 iterations
res_norm = 0.000349 after 600 iterations
res_norm = 0.000245 after 700 iterations
res_norm = 0.000171 after 800 iterations
res_norm = 0.000125 after 900 iterations
res_norm = 0.000093 after 1000 iterations
res_norm = 0.000070 after 1100 iterations
res_norm = 0.000054 after 1200 iterations
res_norm = 0.000042 after 1300 iterations
res_norm = 0.000033 after 1400 iterations
Problem solved in 1403 iterations
res_norm = 0.007321 after 100 iterations
res_norm = 0.002373 after 200 iterations
res_norm = 0.001253 after 300 iterations
res_norm = 0.000769 after 400 iterations
res_norm = 0.000509 after 500 iterations
res_norm = 0.000352 after 600 iterations
res_norm = 0.000252 after 700 iterations
res_norm = 0.000185 after 800 iterations
res_norm = 0.000137 after 900 iterations
res_norm = 0.000102 after 1000 iterations
res_norm = 0.000074 after 1100 iterations
res_norm = 0.000055 after 1200 iterations
res_norm = 0.000042 after 1300 iterations
res_norm = 0.000033 after 1400 iterations
Problem solved in 1404 iterations
res_norm = 0.007156 after 100 iterations
res_norm = 0.002291 after 200 iterations
res_norm = 0.001197 after 300 iterations
res_norm = 0.000731 after 400 iterations
res_norm = 0.000480 after 500 iterations
res_norm = 0.000329 after 600 iterations
res_norm = 0.000237 after 700 iterations
res_norm = 0.000176 after 800 iterations
res_norm = 0.000134 after 900 iterations
res_norm = 0.000105 after 1000 iterations
res_norm = 0.000084 after 1100 iterations
res_norm = 0.000068 after 1200 iterations
res_norm = 0.000056 after 1300 iterations
res_norm = 0.000044 after 1400 iterations
res_norm = 0.000036 after 1500 iterations
Problem solved in 1569 iterations
res_norm = 0.007794 after 100 iterations
res_norm = 0.002363 after 200 iterations
res_norm = 0.001241 after 300 iterations
res_norm = 0.000755 after 400 iterations
res_norm = 0.000502 after 500 iterations
res_norm = 0.000348 after 600 iterations
res_norm = 0.000251 after 700 iterations
res_norm = 0.000183 after 800 iterations
res_norm = 0.000137 after 900 iterations
res_norm = 0.000104 after 1000 iterations
res_norm = 0.000081 after 1100 iterations
res_norm = 0.000063 after 1200 iterations
res_norm = 0.000050 after 1300 iterations
res_norm = 0.000040 after 1400 iterations
Problem solved in 1488 iterations
res_norm = 0.007372 after 100 iterations
res_norm = 0.002337 after 200 iterations
res_norm = 0.001230 after 300 iterations
res_norm = 0.000753 after 400 iterations
res_norm = 0.000502 after 500 iterations
res_norm = 0.000351 after 600 iterations
res_norm = 0.000254 after 700 iterations
res_norm = 0.000189 after 800 iterations
res_norm = 0.000140 after 900 iterations
res_norm = 0.000108 after 1000 iterations
res_norm = 0.000084 after 1100 iterations
res_norm = 0.000066 after 1200 iterations
res_norm = 0.000053 after 1300 iterations
res_norm = 0.000043 after 1400 iterations
res_norm = 0.000035 after 1500 iterations
Problem solved in 1543 iterations
res_norm = 0.007678 after 100 iterations
res_norm = 0.002291 after 200 iterations
res_norm = 0.001199 after 300 iterations
res_norm = 0.000726 after 400 iterations
res_norm = 0.000477 after 500 iterations
res_norm = 0.000330 after 600 iterations
res_norm = 0.000236 after 700 iterations
res_norm = 0.000174 after 800 iterations
res_norm = 0.000127 after 900 iterations
res_norm = 0.000097 after 1000 iterations
res_norm = 0.000075 after 1100 iterations
res_norm = 0.000059 after 1200 iterations
res_norm = 0.000047 after 1300 iterations
res_norm = 0.000038 after 1400 iterations
Problem solved in 1485 iterations
res_norm = 0.007159 after 100 iterations
res_norm = 0.002166 after 200 iterations
res_norm = 0.001109 after 300 iterations
res_norm = 0.000658 after 400 iterations
res_norm = 0.000426 after 500 iterations
res_norm = 0.000290 after 600 iterations
res_norm = 0.000206 after 700 iterations
res_norm = 0.000151 after 800 iterations
res_norm = 0.000113 after 900 iterations
res_norm = 0.000086 after 1000 iterations
res_norm = 0.000068 after 1100 iterations
res_norm = 0.000054 after 1200 iterations
res_norm = 0.000044 after 1300 iterations
res_norm = 0.000036 after 1400 iterations
Problem solved in 1460 iterations
res_norm = 0.007000 after 100 iterations
res_norm = 0.002204 after 200 iterations
res_norm = 0.001133 after 300 iterations
res_norm = 0.000666 after 400 iterations
res_norm = 0.000427 after 500 iterations
res_norm = 0.000288 after 600 iterations
res_norm = 0.000200 after 700 iterations
res_norm = 0.000142 after 800 iterations
res_norm = 0.000103 after 900 iterations
